workflow,image_num,quality,model,file_size_kb,response_time_s,word_count,char_count,phrase_accuracy,extracted_text,error
TEKKEN,2,PNG,claude-3.5-sonnet,4754.76,7.27,55,274,50.0,"TEKKEN PROWESS  189,780
TEKKEN PROWESS 0

KING
KAZUYA

TTVAlvei

Streaming

3
1
6
7
12
47
999

Total Damage                    0
Max Combo Damage               0
Hit Properties
Damage                         0 (0%)
Recoverable Damage             0 (0%)
Clean Counter Punish Wall

Attack Startup Frames          --- (0~0)
Frame Advantage               [---]

Status                         Standing
Distance from Opponent         0.93

Open Menu    Restart    Remember",
TEKKEN,2,PNG,gpt-4o-mini,4754.76,3.77,58,270,50.0,"```
KING
TEKKEN PROWESS  189,780
TTVAlei
Bushtin
Streaming

1
3
6
7
12
47
999
1

Total Damage                0
Max Combo Damage     0
Hit Properties
Damage                     0 (0%)
Recoverable Damage    0 (0%)
Clean     Counter     Punish     Wall

Attack Startup Frames  --- (0 - 0)
Frame Advantage             --- (---)
Status                          Standing
Distance from Opponent  0.93

Open Menu       Restart       Remember
```",
TEKKEN,2,25,gemini-2.5-flash,189.35,2.34,66,300,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
1
3
1
6
7
12
47
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
0
0
0 (0%)
0 (0%)
--- (0 - 0)
--- (---)
Standing
0.93
--- (---)
TEKKEN PROWESS 0
KAZUYA
Open Menu
Restart
R3 Remember",
TEKKEN,2,25,claude-3.5-sonnet,189.35,6.83,55,280,50.0,"TEKKEN PROWESS: 189,780
TEKKEN PROWESS: 70

KING
KAZUYA

TTVAlvei

3
1
6
7
12
47
999

Total Damage: 0
Max Combo Damage: 0

Hit Properties:
Damage: 0 (0%)
Recoverable Damage: 0 (0%)

Clean Counter Punish Wall

Attack Startup Frames: --- (0-0)
Frame Advantage: --- (---)

Status: Standing
Distance from Opponent: 0.93

Open Menu    Restart    Remember",
TEKKEN,2,25,gpt-4o-mini,189.35,3.97,65,276,50.0,"```
KING
TTVAlvei
Tekken Prowess: 189,780
Streaming

1
3
6
7
12
47
999
1

Total Damage                   0
Max Combo Damage       0
Hit Properties                   0 (0%)
Damage                          0 (0%)
Recoverable Damage     0 (0%)
Clean    Counter    Punish    Wall

Attack Startup Frames  --- (0 - 0)
Frame Advantage           --- (---)
Status                                Standing
Distance from Opponent        0.93

[ Open Menu ]   [ Restart ]   [ Remember ]
```",
TEKKEN,2,5,gemini-2.5-flash,86.45,2.32,57,255,50.0,"69 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
1
3
1
6
7
12
47
999
1
8
KAZUYA
Total Damage                        0
Max Combo Damage                    0
Hit Properties
Damage                            0 (0%)
Recoverable Damage                0 (0%)
Attack Startup Frames          --- (0 - 0)
Frame Advantage                --- (---)
Status                           Standing
Distance from Opponent              0.93
Open Menu
Restart
Remember",
TEKKEN,2,5,claude-3.5-sonnet,86.45,7.6,56,318,50.0,"TEKKEN PROWESS: 189,780
TTVAlvci
KING
KAZUYA

Total Damage: 0
Max Combo Damage: 0

Hit Properties:
Damage: 0 (0%)
Recoverable Damage: 0 (0%)

Attack Startup Frames: ---(0~0)
Frame Advantage:

Status: Standing
Distance from Opponent: 0.93

[Numbers visible in sequence]
1
3
1
6
7
12
47
999

[Bottom menu indicators]
Open Menu    Restart    Remember

[Stream/interface elements]
Streaming",
TEKKEN,2,5,gpt-4o-mini,86.45,3.24,51,244,50.0,"```
KING
TEKKEN PROWESS: 189,780
TTVAlei
BUSSHIN
Streaming

1
3
6
7
12
47
999
1

Total Damage                0
Max Combo Damage         0
Hit Properties
Damage                      0 (0%)
Recoverable Damage    0 (0%)

Attack Startup Frames  [0 - 0]
Frame Advantage
Status                        Standing
Distance from Opponent  0.93

[Open Menu] [Restart] [Remember]
```",
TEKKEN,2,1,gemini-2.5-flash,71.21,2.2,52,268,50.0,"TEKKEN PROWESS 189,780
KING
08
TTVAlvei
Bushin
Streaming
1
1
12
47
999
--- (...)
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
0 (0%)
O (0%)
--- (0-0)
--- (---)
Standing
0.93
Open Menu
Restart
Remember
TEKKEN PROWESS 10
KAZUYA",
TEKKEN,2,1,claude-3.5-sonnet,71.21,6.63,50,243,50.0,"TEKKEN PROWESS: 189,700

KING
KAZUYA

TTVAlvei
Streaming

Total Damage: 0
Max Combo Damage: 0

Hit Properties:
Damage: 0 (0%)
Recoverable Damage: 0 (0%)

Attack Startup Frames: -- (0 - 0)
Frame Advantage: 

Status: Standing
Distance from Opponent: 0.93

Open Menu     Restart     Remember

1
3
1
6
7
12
47
999",
TEKKEN,2,1,gpt-4o-mini,71.21,2.71,48,236,50.0,"```
KING
TEKKEN PROWESS: 189,730
TIVALvej
Streaming

1
3
6
7
12
- 999

Total Damage
Max Combo Damage
Hit Properties
Damage     0 (0%)
Recoverable Damage  0 (0%)

Attack Startup Frames  (0 - 0)
Frame Advantage:  (....)
Status: Standing
Distance from Opponent  0.93

Open Menu  Restart  Remember
```",
TEKKEN,3,PNG,gemini-2.5-flash,5380.42,1.94,69,330,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
20
3
1
6
7
12
47
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15 - 15)
--- (---)
Standing
1.04
Open Menu
+ Restart
(---)
MIDDLE
Ranked Match
Communicating...
TEKKEN PROWESS 0
KAZUYA",
TEKKEN,3,PNG,claude-3.5-sonnet,5380.42,10.48,64,323,50.0,"TEKKEN PROWESS? 189,780           TEKKEN PROWESS? 0

KING                                      KAZUYA
TTVAlvei

[Dushin]    [Streaming]

20
3
1
6
7
12
47
999

MIDDLE

Total Damage                             21
Max Combo Damage                         0
Hit Properties                          Mid
Damage                            21 (100%)
Recoverable Damage                     0 (%)
Clean Counter Punish Wall

Attack Startup Frames              15 (15 - 15)
Frame Advantage                       --- [---]
Status                               Standing
Distance from Opponent                   1.04

Ranked Match
Communicating...

Open Menu      Restart",
TEKKEN,3,PNG,gpt-4o-mini,5380.42,3.79,53,286,50.0,"```
KING
TEKKEN PROWESS  189,780
TTVALvei
Bustlin
Streaming

Total Damage
21
Max Combo Damage
0
Hit Properties
Mid
Damage
21 (100%)
Recoverable Damage
0 (0%)
Clean Counter Punish Wall

Attack Startup Frames
15 (15 - 15)
Frame Advantage
--- (---)
Status
Standing
Distance from Opponent
1.04

Open Menu
Restart

Ranked Match
Communicating...
```
",
TEKKEN,3,25,gemini-2.5-flash,198.35,1.89,64,328,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
20
3
1
6
7
12
47
999
1
TEKKENPROWESS
KAZUYA
MIDDLE
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15-15)
--- (---)
Standing
1.04
Ranked Match
Communicating...
[---]
Open Menu
Restart",
TEKKEN,3,25,claude-3.5-sonnet,198.35,7.73,62,306,50.0,"TEKKEN PROWESS? 189,780
TEKKEN PROWESS 0

TTVAlvei

KING
KAZUYA

20
3
[---]
1
6
7
12
47
999

MIDDLE

Total Damage                    21
Max Combo Damage               0
Hit Properties                 MID
Damage                         21 (100%)
Recoverable Damage            0 (0%)

Clean Counter Punish Wall

Attack Startup Frames          15 (15 - 15)
Frame Advantage               [---]
Status                        Standing
Distance from Opponent        1.04

Ranked Match
Communicating...

Open Menu       Restart",
TEKKEN,3,25,gpt-4o-mini,198.35,3.73,57,273,50.0,"```
KING
   TTVAlvei
   TEKKEN PROWESS: 189,780
         Bustlin
        Streaming

20
3
6
7
12
47
999
1

Total Damage
21
Max Combo Damage
0
Hit Properties
Mid
Damage
21 (100%)
Recoverable Damage
0 (0%)
Clean Counter Punish Wall

Attack Startup Frames
15 (15 - 15)
Frame Advantage
--- [---]
Status
Standing
Distance from Opponent
1.04

    OpenMenu
    Restart
```
",
TEKKEN,3,5,gemini-2.5-flash,90.58,2.63,61,305,50.0,"69 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
20
3
1
6
7
12
47
999
1
Open Menu
Restart
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15-15)
--(--)
Standing
1.04
Ranked Match
Communicating...
[---]
MIDDLE
TEKKEN PROWESS 0
KAZUYA",
TEKKEN,3,5,claude-3.5-sonnet,90.58,8.37,55,274,50.0,"TEKKEN PROWESS: 189,780
TTVAlvei

KING                 KAZUYA

Streaming

20
3
1
6
7
12
47
999

MIDDLE

Total Damage                   21
Max Combo Damage               0
Hit Properties
Damage                        21 (100%)
Recoverable Damage            0 (0%)

Attack Startup Frames         15 (15 - 15)
Frame Advantage              --- (---)
Status                       Standing
Distance from Opponent       1.04

Ranked Match
Communicating...

Open Menu        Restart",
TEKKEN,3,5,gpt-4o-mini,90.58,4.11,55,282,50.0,"```
KING
TEKKEN PROWESS  1899780
TTIVAlevi
BustHin
Streaming
20
3
6
12
47
999

Total Damage
21
Max Combo Damage
0
Hit Properties
Mid
Damage
21 (100%)
Recoverable Damage
0 (0%)

Attack Startup Frames
15 (15 - 15)
Frame Advantage
---- [---]
Status
Standing
Distance from Opponent
1.04

OpenMenu
Restart
Ranked Match
Communicating...
MIDOL
```",
TEKKEN,3,1,gemini-2.5-flash,73.06,3.15,59,302,50.0,"TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
20
3
1
6
7
12
47
999
---/---
MIDOLE
P TEKKEN PROWESS
KAZUYA
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15-15)
--- (---)
Standing
1.04
Training Match
Communicating
Open Menu
Restart",
TEKKEN,3,1,claude-3.5-sonnet,73.06,7.01,52,269,75.0,"TEKKEN PROWESS: 189,780

KING                                                  KAZUYA
TTVALvei            Streaming

20
3
1
6
7
12
47
999

MIDDLE

Total Damage                       21
Max Combo Damage                   0
Hit Properties                   Mid
Damage                     21 (100%)
Recoverable Damage          0 (0%)

Attack Startup Frames        15 (15-15)
Frame Advantage              --- [---]
Status                      Standing
Distance from Opponent          1.04

Options Menu    Restart    Communicating...",
TEKKEN,3,1,gpt-4o-mini,73.06,3.11,50,242,25.0,"```
KING
TEKKEN PROWESS   189,730
                  KAZUYA
                  TIYAlvej

Base Info
Streaming

    20
    3
    6
    7
    12
    47
    999

Total Damage        21
Max Combo Damage    0
Hit Properties      Mid
Damage             21 [100%]
Recoverable Damage   0 [0%]

Attack Startup Frames  15 (15 - 15)
Status                Standing
Distance from Opponent 1.04

Restart
Communicating...
```",
TEKKEN,4,PNG,gemini-2.5-flash,4827.57,2.46,68,341,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming
43
3
1
6
7
12
47
999
1
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15-15)
+56 (---)
Standing
1.87
Open Menu
Restart
R3 Remember
-56 (---)
MIDDLE
Ranked Match
Communicating...
TEKKEN PROWESS
KAZUYA",
TEKKEN,4,PNG,claude-3.5-sonnet,4827.57,9.34,64,322,50.0,"TEKKEN PROWESS: 189,780
TEKKEN PROWESS: 0

KING
KAZUYA

TTVAlvei
Streaming

43
3
1
6
7
12
47
999

MIDDLE

Total Damage                    21
Max Combo Damage               0
Hit Properties                  Mid
Damage                         21 (100%)
Recoverable Damage             0 (0%)
Clean Counter Punish Wall

Attack Startup Frames          15 (15 - 15)
Frame Advantage               -56 (---)
Status                         Standing
Distance from Opponent         1.87

Ranked Match
Communicating...

Open Menu     Restart     Remember",
TEKKEN,4,PNG,gpt-4o-mini,4827.57,3.73,61,292,50.0,"```
KING
TEKKEN PROWESS  189,780
TTValvei
 43    
 3    
 1    
 6    
 7    
 12   
 47   
 999  
 1    

Total Damage              21
Max Combo Damage          0
Hit Properties            Mid
Damage                   21 (100%)
Recoverable Damage        0 (0%)
Clean Counter Punish Wall  

Attack Startup Frames      15 (15 - 15)
Frame Advantage          +56 [---]
Status                   Standing
Distance from Opponent    1.87

Open Menu      Restart      Remember

Ranked Match
Communicating...
```",
TEKKEN,4,25,gemini-2.5-flash,191.56,2.07,69,344,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TTVAlvei
Bushin
Streaming

43
3
1
6
7
12
47
999
1
ING
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Clean Counter Punish Wall

Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
Open Menu
Restart
R3 Remember

-56 (---)
MIDDLE

21
0
Mid
21 (100%)
0 (0%)

15 (15-15)
+56 (---)
Standing
1.87
Ranked Match
Communicating...
TEKKEN PROWESS
KAZUYA",
TEKKEN,4,25,claude-3.5-sonnet,191.56,9.87,66,330,50.0,"TEKKEN PROWESS 189,780                     TEKKEN PROWESS 0
KING                                                TTVAlvei
KAZUYA

-56 (---)

43
3
1
6
7
12
47
999

MIDDLE

Total Damage                                        21
Max Combo Damage                                    0
Hit Properties                                      MID
Damage                                             21 (100%)
Recoverable Damage                                  0 (0%)
Clean Counter Punish Wall

Attack Startup Frames                              15 (15 - 15)
Frame Advantage                                    -56 (---)
Status                                            Standing
Distance from Opponent                            1.87

Ranked Match
Communicating...

Open Menu    Restart    Remember

[Streaming]",
TEKKEN,4,25,gpt-4o-mini,191.56,3.39,58,283,25.0,"```
KING
TEKKEN PROWESS 189,780
TTVALvei
Bustin
Streaming
43
3
6
7
12
47
999
1

Total Damage          21
Max Combo Damage       0
Hit Properties        Mid
Damage               21 (100%)
Recoverable Damage    0 (0%)
Clean Counter Punish Wall

Attack Startup Frames  15 (15 - 15)
Frame Advantage       +56 [---]
Status                Standing
Distance from Opponent 1.87

Ranked Match
Communicating...
```",
TEKKEN,4,5,gemini-2.5-flash,87.3,2.7,65,330,50.0,"59 fps
TEKKEN PROWESS 189,780
KING
TEKKEN PROWESS
KAZUYA
TTVAlvei
Bushin
Streaming
43
3
1
6
7
12
47
999
1
MIDDLE
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
Min Counter Pormalt Wall
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
21
0
Mid
21 (100%)
0 (0%)
15 (15-15)
+56 (---)
Standing
1.87
Ranked Match
Communicating...
Open Menu
Restart
Remember",
TEKKEN,4,5,claude-3.5-sonnet,87.3,9.87,60,299,50.0,"TEKKEN PROWESS 189,780          TEKKEN PROWESS 70

KING                                     KAZUYA

TTVAlvci
Streaming

43
3
1
6
7
12
47
999

MIDDLE

Total Damage                      21
Max Combo Damage                  0
Hit Properties                    Mid
Damage                           21 (100%)
Recoverable Damage                0 (0%)
Attack Startup Frames            15 (15 - 15)
Frame Advantage                  +56 (---)
Status                          Standing
Distance from Opponent           1.87

Ranked Match
Communicating...

Open Menu    Restart    Remember",
TEKKEN,4,5,gpt-4o-mini,87.3,3.26,57,320,25.0,"```
KING
TEKKEN PROWESS: 189,780
TITVALei
BushiHito            Streaming
         43
         3
     ▼   6
         7
         12
         47
         999
-------------------
Total Damage          21
Max Combo Damage      0
Hit Properties         Mid
Damage               21 (100%)
Recoverable Damage    0 (0%)
-------------------
Attack Startup Frames  15 (15 - 15)
Frame Advantage        +56 [-]
Status                Standing
Distance from Opponent 1.87
-------------------
               Ranked Match
          Communicating...
```
",
TEKKEN,4,1,gemini-2.5-flash,71.75,2.06,57,295,50.0,"TEKKEN PROWESS 189,780
KING
TTVAlvei
Streaming
43
3
1
6
7
12
47
999
MIDDLE
Total Damage
Max Combo Damage
Hit Properties
Damage
Recoverable Damage
21
0
Mid
21 (100%)
0 (0%)
Ranked Match
Attack Startup Frames
Frame Advantage
Status
Distance from Opponent
15 (15-15)
+56 (—)
Standing
1.87
Communicating...
open Menu
Restart
Remember
TEKKEN PROWESS
KAZUYA",
TEKKEN,4,1,claude-3.5-sonnet,71.75,7.05,46,270,50.0,"TEKKEN PROWESS: 189,700
KING
KAZUYA
MIDDLE

TTVAlve!
Streaming

Total Damage: 21
Max Combo Damage: 0
Hit Properties
Damage: mid
Recoverable Damage: 0 (0%)

Attack Startup Frames: 15 (16 - 15)
Frame Advantage: -66
Status
Distance from Opponent: 1.87

Ranked Match
Communicating...

Standing

Quick Menu    Restart    Return/High",
TEKKEN,4,1,gpt-4o-mini,71.75,2.71,52,255,25.0,"```
KING
TEKKEN PROWESS: 189,730
TIVAlvej

.43
3
6
7
12
47
999

Total Damage
21
Max Combo Damage
0
Hit Properties
Mid
Damage
21 (100%)
Recoverable Damage
0 (0%)

Attack Startup Frames
15 (15 - 15)
Frame Advantage
-56 [___]
Status
Standing
Distance from Opponent
1.87

[MIDDLE]

Ranked Match
Communicating...
```",
